epoch,train_loss,train_acc,test_loss,test_acc
1,2.017535278091431,0.26278,1.6795637042999267,0.3998
2,1.6903974377059936,0.38804,1.4434795204162598,0.474
3,1.5346185763931275,0.44274,1.36727356300354,0.5145
4,1.4617975156402587,0.46894,1.2737480709075928,0.5426
5,1.3889456367492676,0.4969,1.2169358665466308,0.5703
6,1.3288960292434693,0.52194,1.1306485939025879,0.6004
7,1.2709935831451415,0.5442,1.0904423005104065,0.6111
8,1.228000947227478,0.56192,1.0558609092712403,0.627
9,1.1939466933059693,0.57354,1.0516909730911255,0.6264
10,1.1654139777755737,0.5873,0.9876455611228943,0.6489
11,1.1431168384933472,0.5929,0.9878189376831055,0.644
12,1.1232611434936524,0.60072,0.9371956800460816,0.6712
13,1.1012448973274231,0.60876,0.9292478965759278,0.6751
14,1.0849506562423705,0.61526,0.9188048232078552,0.6806
15,1.06521858171463,0.6227,0.914396158695221,0.6784
16,1.0540395666885376,0.6272,0.8965913438796997,0.6883
17,1.040338694896698,0.63254,0.9149609729766846,0.6792
18,1.0297105773735047,0.63586,0.8735279068946838,0.6907
19,1.015626749534607,0.64372,0.8664175868988037,0.6983
20,1.0131161414909362,0.64066,0.850979465007782,0.6983
