epoch,train_loss,train_acc,test_loss,test_acc
1,1.9614395635604858,0.28388,1.643307664680481,0.4046
2,1.5448385535430909,0.44616,1.395233334159851,0.4981
3,1.384000219039917,0.50478,1.2697911640167237,0.5481
4,1.27566444480896,0.5418,1.2024863681793212,0.5712
5,1.1857435577011108,0.57704,1.110471813774109,0.5998
6,1.10453219291687,0.60846,1.063853458595276,0.6177
7,1.0465589532089234,0.63092,1.056383687210083,0.6266
8,0.9939296613693237,0.65138,1.0162584516525268,0.6429
9,0.952554736328125,0.66554,0.9766125122070313,0.6542
10,0.9012007156181335,0.68404,0.9544676315307618,0.6643
11,0.8649646133804322,0.69644,0.9271421590805053,0.676
12,0.8223739467048645,0.70954,0.9386976690292358,0.6767
13,0.7874418495559692,0.72296,0.9196794429779053,0.679
14,0.7571423944664002,0.73368,0.9027493181228637,0.6858
15,0.7220863299465179,0.74638,0.902780525970459,0.6937
16,0.6927142573738098,0.7568,0.8872590173721313,0.6978
17,0.6688128486442566,0.7631,0.8854528800964355,0.7009
18,0.6569424513626099,0.769,0.8944921180725097,0.6999
19,0.6169235229301453,0.78028,0.886359746170044,0.6992
20,0.5988713124084473,0.78786,0.9267883558273315,0.6961
