epoch,train_loss,train_acc,test_loss,test_acc
1,1.9924071334075928,0.2727,1.6629206789016724,0.3942
2,1.782769969177246,0.34778,1.6269580562591552,0.4111
3,1.7246631295776367,0.36938,1.512624101638794,0.4465
4,1.699350281906128,0.37616,1.561422179031372,0.4365
5,1.6983959941864013,0.37842,1.5700433086395265,0.4367
6,1.6805000713348388,0.38506,1.4903933980941773,0.4524
7,1.6756603227996827,0.39022,1.589101205253601,0.4264
8,1.6851841028594972,0.38372,1.53794698677063,0.4287
9,1.667366398010254,0.39178,1.489094132232666,0.4576
10,1.6613886919021605,0.39288,1.5648905296325684,0.4195
11,1.6709651499176026,0.38908,1.4680940185546876,0.4564
12,1.6781271075439452,0.38556,1.6323107133865356,0.3965
13,1.6682115633773804,0.38786,1.67539608707428,0.394
14,1.6545760455322265,0.39296,1.484992802810669,0.4598
15,1.664471877670288,0.39126,1.4973457614898682,0.4527
16,1.6631774948501588,0.39178,1.4977839450836181,0.4523
17,1.6620827933502198,0.39418,1.4580686128616334,0.4648
18,1.6693129856109619,0.3915,1.4670265132904052,0.4499
19,1.6571670418548583,0.39328,1.5775521347045898,0.4209
20,1.6555169297027588,0.39302,1.4923007045745849,0.45
