epoch,train_loss,train_acc,test_loss,test_acc
1,1.933640638999939,0.29732,1.6238486095428466,0.419
2,1.5058992380523681,0.4574,1.416843348312378,0.4962
3,1.3495764307403564,0.51736,1.2509430753707886,0.5525
4,1.2513321809768676,0.55462,1.1895510234832765,0.5781
5,1.1647147640228273,0.58834,1.0852176672935485,0.6106
6,1.090117392807007,0.61272,1.0372767268180847,0.6397
7,1.0261711755180358,0.6359,1.0134801021575928,0.6398
8,0.9832253789138794,0.65152,0.958988918209076,0.6642
9,0.9298850146102905,0.67178,0.9321723978996277,0.6715
10,0.8931379676055908,0.68462,0.9411900254249572,0.6734
11,0.8506363994216919,0.69908,0.9130176817893982,0.6856
12,0.8162826980781556,0.71196,0.9254231359481812,0.6771
13,0.7824999229240418,0.72322,0.8887297651290894,0.69
14,0.7469561821365357,0.73758,0.8926811159133912,0.6945
15,0.7194658122444153,0.7479,0.8924074723243713,0.6951
16,0.6972272609138489,0.75446,0.8889803544044494,0.6973
17,0.6697472100067139,0.76272,0.9309483677864074,0.6851
18,0.64141212266922,0.77758,0.9145923362731934,0.6949
19,0.6034097666549683,0.78874,0.9149182550430298,0.6954
20,0.5872987679862977,0.7941,0.8907693174362182,0.7002
