epoch,train_loss,train_acc,test_loss,test_acc
1,2.064392961997986,0.23846,1.7686689800262452,0.3761
2,1.7451289974212647,0.3644,1.5356458026885986,0.4497
3,1.588267235183716,0.42186,1.3689933862686157,0.5059
4,1.519119600906372,0.44644,1.3433129314422607,0.5085
5,1.4625473209762574,0.46948,1.277887591934204,0.5426
6,1.4183696475982666,0.48196,1.2298621862411498,0.5589
7,1.380669080886841,0.50072,1.257154960823059,0.5392
8,1.344734386291504,0.51252,1.20913639087677,0.5659
9,1.3033011206817626,0.53002,1.083999695968628,0.6162
10,1.2634273228454589,0.5458,1.0644443402290344,0.6254
11,1.2577572822189331,0.54942,1.030274422645569,0.6359
12,1.2248346060943605,0.56484,1.0397949484825135,0.6295
13,1.2027203491973877,0.57098,0.9911274933815002,0.6492
14,1.187558348007202,0.57758,0.9643227214813233,0.6593
15,1.1724095825195313,0.5828,0.9574517963409424,0.6634
16,1.1600826649475098,0.5883,0.9531858426094055,0.6656
17,1.148004737739563,0.59024,0.9419389196395874,0.6644
18,1.135836477394104,0.59494,0.9213238637924195,0.6784
19,1.117524945716858,0.60416,0.924640416431427,0.6748
20,1.1149262449264525,0.60376,0.8988444912910462,0.6854
